CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,FirstPurchase,LastPurchase,TenureDays,RecencyDays,AvgOrderValue,HistoricalLTV,PredictedLTV_Next6Months
12580,247,24,415.7,1,2,2,122,Others,2011-04-07 10:24:00,2011-04-07 10:24:00,246,246,17.320833333333333,415.7,461.8224999999999
12581,40,15,197.71,3,2,1,321,Others,2011-10-31 08:56:00,2011-10-31 08:56:00,39,39,13.180666666666667,197.71,485.55679999999995
12582,239,22,511.36,1,2,3,123,Others,2011-02-24 11:42:00,2011-04-15 08:45:00,288,238,23.24363636363637,511.36,689.4026999999998
12583,3,247,7281.38,5,5,5,555,Champions,2010-12-01 08:45:00,2011-12-07 08:07:00,373,2,29.47927125506073,7281.38,7635.3535999999995
12584,4,96,2338.15,5,4,5,545,Champions,2011-03-04 15:15:00,2011-12-06 09:35:00,279,3,24.355729166666663,2338.15,1994.2936000000016
12585,234,87,2040.1,1,4,4,144,At Risk,2010-12-23 12:58:00,2011-04-19 13:39:00,350,233,23.44942528735632,2040.1,1064.5189000000003
12586,17,11,196.94000000000003,4,1,1,411,New,2011-11-22 16:24:00,2011-11-22 16:24:00,16,16,17.903636363636366,196.94000000000003,308.1390000000001
12587,8,4,144.0,5,1,1,511,New,2011-12-02 12:47:00,2011-12-02 12:47:00,7,7,36.0,144.0,70.30530000000003
12588,39,10,214.9,3,1,1,311,Others,2011-10-31 15:01:00,2011-10-31 15:01:00,38,38,21.49,214.89999999999998,277.06579999999997
12589,29,35,646.68,4,3,3,433,Loyal,2011-07-18 12:05:00,2011-11-11 10:19:00,144,28,18.47657142857143,646.68,623.2263000000002
12590,211,68,9864.26,1,4,5,145,At Risk,2011-05-12 14:46:00,2011-05-12 14:52:00,210,210,145.06264705882353,9864.26,7735.986699999998
12591,317,26,452.85,1,2,2,122,Others,2011-01-26 14:35:00,2011-01-26 14:35:00,316,316,17.41730769230769,452.84999999999997,398.43229999999994
12592,92,18,437.6,2,2,2,222,Others,2011-05-10 13:44:00,2011-09-08 15:04:00,212,91,24.311111111111117,437.6,426.7824000000001
12593,109,21,418.1,2,2,2,222,Others,2011-05-05 09:29:00,2011-08-23 12:43:00,218,108,19.90952380952381,418.1,306.2093000000001
12594,38,118,3338.2200000000003,3,4,5,345,Loyal,2011-01-21 09:52:00,2011-11-02 12:20:00,322,37,28.290000000000003,3338.2200000000003,5165.5592
12596,51,27,618.27,3,2,3,323,Others,2011-04-11 13:22:00,2011-10-19 13:02:00,241,50,22.898888888888887,618.27,616.6546000000005
12597,19,206,3811.22,4,5,5,455,Champions,2011-03-16 14:00:00,2011-11-20 13:33:00,267,18,18.50106796116505,3811.22,3192.7120999999997
12598,10,132,3023.08,5,5,5,555,Champions,2011-02-28 11:58:00,2011-11-30 12:18:00,284,9,22.90212121212121,3023.08,3355.6573000000003
12599,29,62,1032.58,4,4,4,444,Champions,2011-02-08 13:28:00,2011-11-10 13:34:00,303,28,16.654516129032256,1032.58,970.7868
12600,29,64,2599.04,4,4,5,445,Champions,2010-12-03 12:57:00,2011-11-11 10:29:00,370,28,40.61,2599.04,3166.7963999999997
12601,190,28,577.0600000000001,1,2,3,123,Others,2011-01-11 10:38:00,2011-06-03 10:17:00,332,189,20.609285714285715,577.0600000000001,483.6383000000002
12602,59,12,153.12,3,1,1,311,Others,2011-10-12 11:22:00,2011-10-12 11:22:00,58,58,12.76,153.12,268.4109
12603,22,2,739.1999999999999,4,1,3,413,Others,2011-11-18 10:42:00,2011-11-18 10:42:00,21,21,369.6,739.1999999999999,728.3091000000001
12604,79,16,254.18,2,2,2,222,Others,2011-03-23 12:06:00,2011-09-21 14:08:00,261,78,15.88625,254.18,161.04319999999998
12607,60,101,1579.51,3,4,4,344,Loyal,2011-10-10 16:06:00,2011-10-10 16:06:00,59,59,15.63871287128713,1579.51,1300.4450999999995
12609,78,60,1126.85,2,4,4,244,At Risk,2011-01-25 15:13:00,2011-09-22 16:34:00,317,77,18.78083333333333,1126.85,965.5304
12610,23,106,2099.54,4,4,5,445,Champions,2011-08-05 13:52:00,2011-11-17 09:34:00,125,22,19.80698113207547,2099.54,1152.7621000000006
12611,52,65,1193.32,3,4,4,344,Loyal,2011-10-18 13:12:00,2011-10-18 13:12:00,51,51,18.35876923076923,1193.32,1617.9271000000008
12612,74,19,704.04,2,2,3,223,Others,2011-09-26 15:35:00,2011-09-26 15:35:00,73,73,37.054736842105264,704.04,558.6269000000002
12613,57,153,3344.38,3,5,5,355,Loyal,2011-03-22 15:42:00,2011-10-13 14:59:00,261,56,21.85869281045752,3344.38,4787.018899999997
12614,278,20,315.6,1,2,2,122,Others,2011-03-07 10:22:00,2011-03-07 10:22:00,277,277,15.78,315.6,240.5039000000001
12615,2,105,2291.19,5,4,5,545,Champions,2011-06-24 13:35:00,2011-12-07 15:02:00,167,1,21.820857142857143,2291.19,1740.7039000000013
12616,95,32,713.3,2,3,3,233,Others,2011-02-15 14:17:00,2011-09-05 15:17:00,296,94,22.290625,713.3,710.0239000000003
12617,29,42,355.53000000000003,4,3,2,432,Others,2011-11-10 14:39:00,2011-11-10 14:39:00,28,28,8.465,355.53000000000003,407.2651
12618,22,11,177.31,4,1,1,411,New,2011-11-18 11:10:00,2011-11-18 11:10:00,21,21,16.11909090909091,177.31,220.8461
12619,16,90,3641.24,4,4,5,445,Champions,2011-03-31 13:10:00,2011-11-23 14:52:00,252,15,40.45822222222222,3641.24,4194.309800000001
12620,15,92,1339.41,4,4,4,444,Champions,2011-05-19 12:10:00,2011-11-25 10:20:00,204,14,14.558804347826088,1339.41,1728.5883
12621,2,467,13689.67,5,5,5,555,Champions,2010-12-09 10:16:00,2011-12-08 11:25:00,365,1,29.31406852248394,13689.67,15214.755700000002
12622,232,11,180.1,1,1,1,111,Others,2011-04-21 16:39:00,2011-04-21 16:39:00,231,231,16.37272727272727,180.1,123.93339999999998
12623,276,18,305.1,1,2,2,122,Others,2011-03-08 13:50:00,2011-03-08 13:50:00,275,275,16.950000000000003,305.1,131.71719999999993
12624,106,38,641.13,2,3,3,233,Others,2011-06-15 12:34:00,2011-08-25 15:04:00,177,105,16.87184210526316,641.13,783.8988999999998
12625,212,86,2683.82,1,4,5,145,At Risk,2011-01-24 13:27:00,2011-05-12 09:54:00,318,211,31.207209302325584,2683.82,3924.770299999997
12626,23,294,6620.4800000000005,4,5,5,455,Champions,2011-01-17 11:01:00,2011-11-16 16:06:00,326,22,22.518639455782317,6620.4800000000005,5876.471899999999
12627,11,230,4478.53,5,5,5,555,Champions,2011-07-22 13:59:00,2011-11-29 12:07:00,139,10,19.47186956521739,4478.53,3293.7215
12628,4,41,786.46,5,3,3,533,Loyal,2011-10-06 09:28:00,2011-12-05 13:15:00,64,3,19.1819512195122,786.46,730.0225999999997
12630,10,64,1270.88,5,4,4,544,Champions,2011-10-27 10:41:00,2011-11-30 10:48:00,43,9,19.8575,1270.88,1591.6056000000008
12631,57,31,640.5,3,3,3,333,Loyal,2011-10-13 13:53:00,2011-10-13 13:53:00,56,56,20.661290322580644,640.5,1180.8112999999996
12633,59,101,2163.98,3,4,5,345,Loyal,2011-02-25 08:44:00,2011-10-12 11:40:00,287,58,21.425544554455445,2163.98,1893.1559000000009
12635,90,101,1689.18,2,4,4,244,At Risk,2011-07-08 08:43:00,2011-09-11 11:04:00,154,89,16.724554455445546,1689.18,1222.2262000000003
12637,67,390,6021.9,3,5,5,355,Loyal,2011-01-20 10:47:00,2011-10-03 13:46:00,323,66,15.440769230769227,6021.9,3267.3766999999993
12638,33,39,671.69,4,3,3,433,Loyal,2011-11-06 13:11:00,2011-11-06 13:11:00,32,32,17.222820512820515,671.69,1067.6214999999995
12639,239,22,486.1,1,2,2,122,Others,2011-04-15 12:48:00,2011-04-15 12:48:00,238,238,22.095454545454547,486.1,511.86949999999973
12640,24,53,1174.58,4,3,4,434,Loyal,2011-09-19 12:01:00,2011-11-16 11:52:00,81,23,22.16188679245283,1174.58,1655.7768999999994
12641,115,10,185.9,2,1,1,211,Others,2011-08-16 13:26:00,2011-08-16 13:26:00,114,114,18.59,185.9,241.7247
12642,25,47,1013.26,4,3,4,434,Loyal,2011-08-24 09:23:00,2011-11-14 15:03:00,107,24,21.55872340425532,1013.26,1209.3357000000003
12643,128,24,3344.64,2,2,5,225,At Risk,2011-01-11 11:48:00,2011-08-03 12:56:00,332,127,139.36,3344.64,3458.951799999999
12644,130,31,477.91,2,3,2,232,Others,2011-08-02 10:33:00,2011-08-02 10:33:00,129,129,15.416451612903224,477.90999999999997,1067.7241000000004
12645,34,73,1775.18,3,4,4,344,Loyal,2011-01-27 13:08:00,2011-11-06 12:38:00,315,33,24.31753424657534,1775.18,1671.0213
12646,5,45,1346.97,5,3,4,534,Loyal,2011-10-21 12:52:00,2011-12-05 10:14:00,48,4,29.932666666666663,1346.97,1327.6585000000007
12647,22,121,3722.82,4,4,5,445,Champions,2010-12-05 14:02:00,2011-11-17 12:56:00,368,21,30.76710743801653,3722.82,4628.448200000001
12648,155,21,318.05,2,2,2,222,Others,2011-07-08 11:55:00,2011-07-08 11:55:00,154,154,15.145238095238096,318.05,265.56199999999995
12649,107,31,623.51,2,3,3,233,Others,2011-05-11 14:37:00,2011-08-24 14:41:00,211,106,20.113225806451613,623.51,533.0803000000001
12650,3,20,314.44,5,2,2,522,New,2011-12-06 16:34:00,2011-12-06 16:34:00,2,2,15.722,314.44,324.1574999999999
12651,335,9,114.0,1,1,1,111,Others,2011-01-09 12:46:00,2011-01-09 12:46:00,334,334,12.666666666666666,114.0,216.5295
12652,331,48,919.98,1,3,3,133,Others,2011-01-12 15:00:00,2011-01-12 15:00:00,330,330,19.16625,919.98,851.0603999999998
12653,149,43,2209.85,2,3,5,235,At Risk,2011-02-16 10:53:00,2011-07-14 10:41:00,296,148,51.391860465116274,2209.85,1518.6418000000003
12654,11,38,601.98,5,3,3,533,Loyal,2011-02-17 13:16:00,2011-11-29 10:10:00,294,10,15.841578947368422,601.98,552.0210000000001
12656,17,126,4051.17,4,5,5,455,Champions,2011-04-20 09:20:00,2011-11-22 13:42:00,233,16,32.152142857142856,4051.17,5026.449200000002
12657,11,47,1643.18,5,3,4,534,Loyal,2011-09-22 11:40:00,2011-11-28 15:47:00,78,10,34.961276595744685,1643.18,1263.5510000000002
12658,19,36,686.05,4,3,3,433,Loyal,2011-11-21 10:22:00,2011-11-21 10:22:00,18,18,19.056944444444444,686.05,736.1523999999996
12659,30,5,91.68,4,1,1,411,New,2011-11-10 11:53:00,2011-11-10 11:53:00,29,29,18.336,91.68,68.36680000000001
12660,11,13,245.1,5,1,1,511,New,2011-11-28 13:26:00,2011-11-28 13:26:00,10,10,18.85384615384616,245.10000000000002,574.5518000000002
12662,1,230,3849.78,5,5,5,555,Champions,2010-12-01 13:04:00,2011-12-09 11:59:00,372,0,16.73817391304348,3849.78,3298.7646999999997
12664,8,37,4881.88,5,3,5,535,Loyal,2011-01-21 11:42:00,2011-12-01 17:07:00,322,7,131.94270270270272,4881.88,6417.477499999995
12665,325,3,63.0,1,1,1,111,Others,2011-01-19 08:34:00,2011-01-19 08:34:00,324,324,21.0,63.0,129.55519999999999
12667,58,33,620.13,3,3,3,333,Loyal,2011-10-12 17:00:00,2011-10-12 17:00:00,57,57,18.791818181818183,620.13,438.1006000000001
12668,12,161,3807.15,5,5,5,555,Champions,2010-12-19 12:46:00,2011-11-28 10:56:00,355,11,23.64689440993789,3807.15,4553.8241
12669,151,101,2744.03,2,4,5,245,At Risk,2011-03-28 10:15:00,2011-07-12 09:54:00,256,150,27.16861386138613,2744.0299999999997,3636.426699999997
12670,10,92,2996.05,5,4,5,545,Champions,2011-04-21 10:16:00,2011-11-29 15:23:00,232,9,32.56576086956522,2996.05,3156.042199999999
12672,330,10,225.9,1,1,1,111,Others,2011-01-14 09:20:00,2011-01-14 09:20:00,329,329,22.59,225.9,252.97969999999987
12673,5,42,610.52,5,3,3,533,Loyal,2011-01-17 11:46:00,2011-12-04 13:55:00,326,4,14.536190476190477,610.52,639.3743999999999
12674,39,83,1970.6,3,4,4,344,Loyal,2011-05-16 09:10:00,2011-11-01 12:12:00,207,38,23.742168674698792,1970.6,1650.1542
12676,25,45,1331.39,4,3,4,434,Loyal,2011-02-01 15:41:00,2011-11-15 12:25:00,310,24,29.58644444444445,1331.39,1561.5548999999999
12678,42,165,17628.46,3,5,5,355,Loyal,2010-12-21 11:00:00,2011-10-28 13:04:00,353,41,106.83915151515151,17628.46,21901.6096
12679,59,48,1113.02,3,3,4,334,Loyal,2011-03-01 12:26:00,2011-10-12 12:30:00,283,58,23.187916666666663,1113.02,974.8639999999995
12680,1,52,862.81,5,3,3,533,Loyal,2011-08-18 15:44:00,2011-12-09 12:50:00,112,0,16.592499999999998,862.81,636.9459999999998
12681,15,638,13787.54,4,5,5,455,Champions,2010-12-07 10:08:00,2011-11-25 11:33:00,367,14,21.610564263322885,13787.54,13318.251399999997
12682,4,525,12288.22,5,5,5,555,Champions,2010-12-03 13:59:00,2011-12-06 10:00:00,370,3,23.406133333333333,12288.22,15849.297299999995
12683,4,344,8476.57,5,5,5,555,Champions,2010-12-09 10:37:00,2011-12-05 16:31:00,365,3,24.64119186046512,8476.57,10341.85769999999
12684,8,105,2283.63,5,4,5,545,Champions,2011-05-10 12:55:00,2011-12-02 09:53:00,212,7,21.748857142857144,2283.63,1803.8702000000005
12685,28,157,2863.08,4,5,5,455,Champions,2011-09-07 10:28:00,2011-11-11 13:46:00,93,27,18.23617834394904,2863.08,3760.0211999999983
12686,372,7,89.14,1,1,1,111,Others,2010-12-03 09:51:00,2010-12-03 09:51:00,371,371,12.734285714285717,89.14,143.4215
12688,114,171,4873.81,2,5,5,255,At Risk,2011-08-18 08:49:00,2011-08-18 08:49:00,113,113,28.50181286549708,4873.81,4488.961200000002
12689,26,72,1247.61,4,4,4,444,Champions,2011-08-04 10:04:00,2011-11-14 08:31:00,127,25,17.327916666666667,1247.6100000000001,1627.9332000000004
12690,206,16,389.01,1,2,2,122,Others,2011-05-18 09:09:00,2011-05-18 09:09:00,205,205,24.313125,389.01,483.10710000000006
12691,28,32,1035.8,4,3,4,434,Loyal,2010-12-17 14:46:00,2011-11-11 16:49:00,356,27,32.36875,1035.8,897.4653000000004
12693,127,39,855.91,2,3,3,233,Others,2011-01-24 12:58:00,2011-08-04 17:51:00,318,126,21.946410256410257,855.91,612.0228000000001
12694,70,37,869.67,3,3,3,333,Loyal,2011-06-09 17:48:00,2011-09-30 13:06:00,182,69,23.504594594594597,869.67,734.8742
12695,7,27,582.1,5,2,3,523,Others,2011-05-13 13:15:00,2011-12-02 13:22:00,209,6,21.55925925925926,582.1,518.78151
12697,29,41,957.59,4,3,4,434,Loyal,2011-06-23 15:44:00,2011-11-11 08:47:00,168,28,23.355853658536585,957.59,906.1319999999995
12700,8,268,4939.99,5,5,5,555,Champions,2011-05-08 16:10:00,2011-12-02 10:47:00,214,7,18.432798507462685,4939.99,3743.781699999999
12701,80,53,797.71,2,3,3,233,Others,2011-04-11 13:02:00,2011-09-21 10:47:00,241,79,15.0511320754717,797.71,783.5508000000003
12702,20,12,219.0,4,1,1,411,New,2011-11-20 10:36:00,2011-11-20 10:36:00,19,19,18.25,219.0,304.6380000000001
12703,71,21,283.55,3,2,2,322,Others,2011-09-29 17:52:00,2011-09-29 17:52:00,70,70,13.502380952380951,283.55,175.76019999999994
12704,7,88,2340.84,5,4,5,545,Champions,2011-06-23 10:20:00,2011-12-02 13:15:00,169,6,26.600454545454543,2340.84,2016.5414000000007
12705,15,334,6868.29,4,5,5,455,Champions,2010-12-17 15:58:00,2011-11-24 13:17:00,356,14,20.56374251497006,6868.29,5793.249599999998
12707,292,33,603.42,1,3,3,133,Others,2011-02-21 08:38:00,2011-02-21 08:38:00,291,291,18.285454545454545,603.42,426.23270000000014
12708,30,157,2712.91,4,5,5,455,Champions,2010-12-06 10:43:00,2011-11-10 09:52:00,368,29,17.27968152866242,2712.91,3480.530400000001
12709,15,208,9736.52,4,5,5,455,Champions,2010-12-08 09:49:00,2011-11-24 15:38:00,366,14,46.81019230769231,9736.52,10745.684399999993
12710,97,77,1149.02,2,4,4,244,At Risk,2011-05-22 14:05:00,2011-09-04 12:00:00,200,96,14.922337662337664,1149.02,1197.1020000000003
12712,29,133,4396.13,4,5,5,455,Champions,2010-12-03 14:30:00,2011-11-11 08:19:00,370,28,33.053609022556394,4396.13,5783.9894
12713,1,38,848.55,5,3,3,533,Loyal,2011-12-09 12:16:00,2011-12-09 12:16:00,0,0,22.33026315789473,848.55,1624.0276999999994
12714,9,259,4708.86,5,5,5,555,Champions,2011-02-18 10:53:00,2011-11-30 15:43:00,294,8,18.18092664092664,4708.86,3198.240999999999
12715,106,21,353.86,2,2,2,222,Others,2011-08-25 15:22:00,2011-08-25 15:22:00,105,105,16.85047619047619,353.86,634.4360999999999
12716,4,69,1053.49,5,4,4,544,Champions,2011-07-29 13:28:00,2011-12-06 08:55:00,132,3,15.267971014492751,1053.49,825.5730999999997
12717,151,55,1030.98,2,3,4,234,At Risk,2011-04-08 10:32:00,2011-07-11 14:47:00,245,150,18.74509090909091,1030.98,1037.5866999999996
12718,71,19,238.25,3,2,1,321,Others,2011-09-29 16:38:00,2011-09-29 16:38:00,70,70,12.539473684210526,238.25,279.2812000000001
12719,5,39,644.95,5,3,3,533,Loyal,2011-10-05 14:50:00,2011-12-04 13:45:00,64,4,16.53717948717949,644.95,672.0594999999997
12720,3,354,5781.7300000000005,5,5,5,555,Champions,2010-12-05 15:21:00,2011-12-07 08:03:00,368,2,16.33257062146893,5781.7300000000005,8065.630900000002
12721,32,161,2656.13,4,5,5,455,Champions,2010-12-20 11:38:00,2011-11-08 12:13:00,354,31,16.497701863354038,2656.13,3368.7012000000004
12722,85,53,997.63,2,3,4,234,At Risk,2011-07-12 11:55:00,2011-09-15 14:50:00,150,84,18.82320754716981,997.63,688.3891
12723,4,69,725.07,5,4,3,543,Loyal,2011-10-05 15:52:00,2011-12-06 10:19:00,64,3,10.508260869565218,725.07,586.1893
12724,5,53,1031.41,5,3,4,534,Loyal,2011-01-11 15:00:00,2011-12-04 16:02:00,331,4,19.46056603773585,1031.41,896.3754999999999
12725,371,24,427.8,1,2,2,122,Others,2010-12-03 15:45:00,2010-12-03 15:45:00,370,370,17.825,427.8,489.1593999999999
12726,28,124,2609.1,4,5,5,455,Champions,2010-12-17 12:56:00,2011-11-11 13:35:00,356,27,21.041129032258063,2609.1,3712.1125
12727,11,139,3980.7,5,5,5,555,Champions,2011-01-23 15:17:00,2011-11-29 11:46:00,319,10,28.63812949640288,3980.7000000000003,5081.823000000001
12728,71,46,836.33,3,3,3,333,Loyal,2011-01-11 13:31:00,2011-09-29 15:31:00,331,70,18.18108695652174,836.33,780.8782000000003
12729,114,26,453.01,2,2,2,222,Others,2011-08-18 11:40:00,2011-08-18 11:40:00,113,113,17.423461538461538,453.01,370.9643000000001
12731,24,274,18895.91,4,5,5,455,Champions,2010-12-10 10:56:00,2011-11-16 11:59:00,364,23,68.96317518248175,18895.91,22364.842599999993
12732,180,12,236.26,1,1,1,111,Others,2011-06-13 11:33:00,2011-06-13 11:33:00,179,179,19.688333333333336,236.26000000000002,265.23699999999997
12733,234,22,383.95,1,2,2,122,Others,2011-04-19 16:19:00,2011-04-19 16:19:00,233,233,17.452272727272728,383.95,232.067
12734,353,4,110.4,1,1,1,111,Others,2010-12-22 12:47:00,2010-12-22 12:47:00,352,352,27.6,110.39999999999999,165.57809999999995
12735,315,43,779.5699999999999,1,3,3,133,Others,2011-01-06 14:26:00,2011-01-28 13:37:00,336,314,18.12953488372093,779.5699999999999,839.5072999999995
12736,333,4,234.0,1,1,1,111,Others,2011-01-11 07:57:00,2011-01-11 07:57:00,332,332,58.5,234.0,182.04339999999996
12738,372,11,155.35,1,1,1,111,Others,2010-12-02 18:27:00,2010-12-02 18:27:00,371,371,14.122727272727271,155.35,134.40049999999997
12739,78,38,1013.04,2,3,4,234,At Risk,2011-09-01 17:45:00,2011-09-22 13:00:00,98,77,26.658947368421053,1013.04,835.1566000000001
12740,64,27,427.6,3,2,2,322,Others,2011-10-07 10:44:00,2011-10-07 10:44:00,63,63,15.837037037037035,427.6,314.96619999999996
12743,134,134,546.43,2,5,3,253,At Risk,2011-07-28 16:06:00,2011-07-28 16:21:00,133,133,4.077835820895522,546.43,687.8312000000001
12744,52,222,21279.29,3,5,5,355,Loyal,2011-01-25 13:26:00,2011-10-19 11:18:00,317,51,95.85265765765766,21279.29,21653.6799
12747,2,103,4196.01,5,4,5,545,Champions,2010-12-05 15:38:00,2011-12-07 14:34:00,368,1,40.73796116504855,4196.01,5187.8471000000045
12748,1,4595,33719.73,5,5,5,555,Champions,2010-12-01 12:48:00,2011-12-09 12:20:00,373,0,7.338352557127313,33719.73,66183.73019999998
12749,4,199,4090.88,5,5,5,555,Champions,2011-05-10 15:25:00,2011-12-06 09:56:00,212,3,20.55718592964824,4090.88,4098.115200000005
12750,129,15,275.88,2,2,2,222,Others,2011-08-03 09:13:00,2011-08-03 09:13:00,128,128,18.392,275.88,730.6174000000001
12752,81,53,4366.78,2,3,5,235,At Risk,2011-09-19 13:32:00,2011-09-19 13:32:00,80,80,82.3920754716981,4366.78,3652.1389000000017
12753,23,197,21429.39,4,5,5,455,Champions,2010-12-12 11:44:00,2011-11-17 10:52:00,362,22,108.77862944162436,21429.39,22635.255999999983
12754,236,63,3010.74,1,4,5,145,At Risk,2011-02-04 10:31:00,2011-04-18 09:00:00,308,235,47.78952380952381,3010.74,3606.525899999998
12755,281,4,3811.95,1,1,5,115,At Risk,2010-12-09 10:44:00,2011-03-04 12:42:00,365,280,952.9875,3811.9500000000003,6081.696500000002
12756,87,4,112.08,2,1,1,211,Others,2011-09-14 09:31:00,2011-09-14 09:31:00,86,86,28.02,112.08,145.26869999999997
12757,16,371,7857.1,4,5,5,455,Champions,2011-05-12 19:01:00,2011-11-24 12:30:00,210,15,21.17816711590297,7857.1,5454.049100000003
12758,117,97,2791.59,2,4,5,245,At Risk,2011-03-08 12:05:00,2011-08-15 10:22:00,276,116,28.779278350515465,2791.59,3740.9773999999975
12759,52,95,1531.44,3,4,4,344,Loyal,2011-03-09 08:09:00,2011-10-18 14:49:00,275,51,16.12042105263158,1531.44,1057.7282
12762,8,69,1898.52,5,4,4,544,Champions,2011-11-14 14:23:00,2011-12-02 10:23:00,24,7,27.51478260869565,1898.52,2146.147
12763,138,18,494.08,2,2,3,223,Others,2010-12-05 15:46:00,2011-07-24 14:12:00,368,137,27.448888888888888,494.08,1136.6079999999995
12764,317,45,1693.88,1,3,4,134,At Risk,2011-01-27 10:19:00,2011-01-27 10:19:00,316,316,37.64177777777778,1693.88,655.9090000000001
12766,4,310,6989.63,5,5,5,555,Champions,2010-12-08 13:53:00,2011-12-06 08:46:00,365,3,22.547193548387096,6989.63,6543.625500000002
12769,239,32,1143.6,1,3,4,134,At Risk,2011-04-15 10:25:00,2011-04-15 10:25:00,238,238,35.7375,1143.6,645.4807000000001
12770,211,12,1351.45,1,1,4,114,At Risk,2011-05-13 09:33:00,2011-05-13 09:33:00,210,210,112.62083333333334,1351.45,883.3801
12772,60,55,892.47,3,3,3,333,Loyal,2011-10-11 09:19:00,2011-10-11 09:19:00,59,59,16.226727272727274,892.47,1038.0517999999997
12775,17,66,1386.04,4,4,4,444,Champions,2011-02-01 13:45:00,2011-11-22 16:33:00,310,16,21.00060606060606,1386.04,1469.1344
12778,20,50,822.23,4,3,3,433,Loyal,2011-01-31 14:35:00,2011-11-20 11:30:00,311,19,16.4446,822.23,629.7930999999998
12779,38,149,3981.36,3,5,5,355,Loyal,2010-12-03 13:40:00,2011-11-02 11:43:00,370,37,26.72053691275168,3981.36,5368.291600000002
12781,64,25,826.74,3,2,3,323,Others,2011-02-28 08:43:00,2011-10-07 10:37:00,284,63,33.0696,826.74,712.9644999999999
12782,5,103,2330.92,5,4,5,545,Champions,2010-12-17 11:30:00,2011-12-05 09:16:00,357,4,22.630291262135923,2330.92,2095.510900000001
12783,2,84,2225.91,5,4,5,545,Champions,2011-09-25 15:35:00,2011-12-07 15:56:00,74,1,26.49892857142857,2225.91,2428.8159999999984
12784,9,59,574.42,5,4,3,543,Loyal,2011-11-24 12:53:00,2011-11-30 15:38:00,14,8,9.73593220338983,574.42,996.7124000000003
12785,364,14,311.95,1,1,2,112,Others,2010-12-10 13:48:00,2010-12-10 13:48:00,363,363,22.28214285714285,311.95,369.92060000000004
